222842;23.46;27.03;100720.44;23.38;29.53;0.33;1.06;-0.13;-15.33;-27.04;0.69;
222956;23.46;27.06;100727.77;22.76;29.53;0.37;0.99;-0.08;-39.68;4.87;18.70;
223069;23.46;27.06;100727.60;22.78;29.53;0.32;0.88;-0.01;-43.15;-17.22;40.18;
223183;23.46;27.05;100725.94;22.92;29.53;0.41;0.95;0.11;-52.76;-14.12;-0.17;
223297;23.46;27.05;100726.50;22.87;29.53;0.44;1.17;-0.20;-61.16;-28.23;45.34;
223412;23.46;27.04;100724.35;23.05;29.53;0.23;0.83;0.04;-74.06;-55.59;7.95;
223525;23.46;27.04;100726.36;22.88;29.53;0.36;0.70;0.19;18.24;-96.44;-23.89;
223639;23.46;27.04;100725.35;22.97;29.53;0.48;0.98;0.11;44.35;-20.11;8.23;
223751;23.46;27.03;100723.44;22.90;29.53;0.42;0.90;0.11;-9.40;5.37;-150.52;
223863;23.46;27.03;100725.29;22.97;29.53;0.51;1.05;-0.06;41.94;102.61;-9.11;
223977;23.46;27.02;100722.76;23.18;29.53;0.27;1.07;-0.24;-28.63;148.79;13.77;
224092;23.46;27.03;100726.64;22.86;29.53;0.16;0.97;-0.18;-29.18;74.26;-1.31;
224205;23.46;27.03;100728.49;22.71;29.53;0.19;0.87;-0.09;32.46;6.72;134.64;
224318;23.46;27.03;100725.71;22.94;29.53;0.35;0.96;-0.06;-0.38;-52.47;-66.47;
224433;23.46;27.03;100726.05;22.91;29.53;0.35;1.01;-0.01;17.65;-90.17;-115.83;
224549;23.46;27.02;100730.66;22.52;29.53;0.37;0.92;0.06;-80.67;-22.89;-34.82;
224664;23.46;26.99;100726.42;22.88;29.53;0.27;0.93;0.12;-12.02;46.61;-58.18;
224778;23.46;27.02;100730.78;22.51;29.53;0.19;1.06;-0.01;-49.18;97.05;-69.92;
224892;23.46;27.00;100729.03;22.72;29.53;-0.01;1.03;0.18;-71.27;48.05;-59.33;
225007;23.46;27.02;100730.33;22.55;29.53;0.15;0.97;0.05;-2.99;56.17;-128.43;
225121;23.46;27.00;100728.53;22.70;29.53;-0.22;1.02;0.13;-39.21;81.85;33.71;
225234;28.35;26.99;100728.44;22.71;29.53;0.05;1.06;0.08;-119.27;84.85;16.95;
225349;23.46;26.99;100728.27;22.72;29.53;-0.03;0.82;0.04;19.77;45.10;-34.70;
225463;23.46;26.98;100726.00;22.91;29.53;0.05;1.24;0.16;-57.71;-19.10;83.80;
225576;23.46;26.98;100725.66;22.94;29.53;-0.00;1.10;0.05;-16.23;30.38;68.73;
225690;23.46;26.98;100723.55;23.12;29.53;0.05;1.09;0.14;-26.05;-36.55;-57.34;
225805;23.46;26.95;100721.82;23.26;29.53;0.05;1.00;0.06;-38.21;-46.90;30.00;
225918;23.46;26.99;100727.32;22.80;29.53;0.24;0.93;0.16;-45.66;-40.05;-45.89;
226033;23.46;26.98;100726.16;22.90;29.53;0.02;0.94;0.27;-10.29;37.71;19.34;
226146;23.46;26.98;100726.33;22.88;29.53;0.09;0.99;0.19;-42.96;26.72;88.17;
226259;23.46;26.98;100727.35;22.80;29.53;-0.06;0.95;0.33;-7.85;-2.18;-43.51;
226373;23.46;26.98;100725.07;22.99;29.53;0.01;0.80;0.39;-66.93;29.82;24.46;
226486;23.46;26.98;100726.55;22.87;29.53;0.05;0.87;0.28;9.92;12.40;-34.38;
226597;23.46;26.98;100727.39;22.79;29.53;0.01;1.02;0.18;-58.66;9.04;16.35;
226709;23.46;26.98;100729.78;22.60;29.53;0.17;1.05;0.33;-5.39;-27.18;-20.75;
226823;23.46;26.98;100731.43;22.46;29.53;0.16;1.14;0.39;25.47;7.79;67.53;
226934;23.46;26.98;100727.75;22.77;29.53;-0.02;1.16;0.34;19.31;-23.71;-1.40;
227048;23.46;26.98;100729.44;22.62;29.53;0.10;1.01;0.30;14.40;-22.99;-35.04;
227162;23.46;26.98;100729.94;22.58;29.53;0.14;0.88;0.34;-39.40;-10.60;36.98;
227275;23.46;26.97;100727.00;22.83;29.53;0.16;0.95;0.22;5.10;26.17;-76.02;
227387;23.46;26.97;100726.64;22.86;29.53;-0.07;1.02;0.30;8.12;36.56;-6.63;
227500;23.46;26.97;100727.50;22.79;29.53;0.15;0.94;0.35;-26.31;8.40;73.59;
227611;23.46;26.91;100716.02;23.75;29.53;0.26;1.21;0.20;35.92;5.76;-1.18;
227723;23.46;26.97;100727.50;22.79;29.53;0.22;0.98;0.28;21.91;100.08;-54.67;
227836;62.07;26.97;100726.83;22.84;29.53;0.31;0.78;0.48;31.88;145.98;30.40;
227949;23.46;26.95;100727.19;22.81;29.53;0.35;1.02;0.30;-23.91;256.70;49.98;
228063;23.46;26.97;100725.82;22.93;29.53;0.18;0.94;0.28;-28.56;293.50;87.56;
228176;23.46;26.96;100722.68;22.97;29.53;-0.04;0.65;0.31;37.21;207.92;84.63;
228290;23.46;26.96;100724.22;23.06;29.53;-0.09;1.03;0.21;-25.33;127.07;89.25;
228405;23.46;26.96;100722.21;23.23;29.53;-0.15;0.94;0.31;27.18;-27.92;100.31;
228519;23.46;26.96;100722.37;23.22;29.53;0.01;1.08;0.13;-17.80;-10.56;12.09;
228634;23.46;26.95;100719.96;23.42;29.53;-0.00;0.93;0.20;48.75;55.59;26.20;
228747;23.46;26.97;100725.14;23.10;29.53;0.27;0.99;0.27;94.02;114.38;-7.05;
228859;23.46;26.97;100722.27;23.23;29.53;0.30;1.01;0.25;10.72;215.94;-24.17;
228973;23.46;26.97;100723.47;23.13;29.53;0.32;1.01;0.05;94.82;147.33;-29.21;
229087;23.46;26.98;100724.06;23.07;29.53;0.16;0.80;0.21;-36.41;99.33;10.20;
229199;23.46;26.98;100724.65;23.02;29.53;0.35;0.91;0.29;75.89;149.60;-9.59;
229312;23.46;26.98;100722.30;23.22;29.53;0.23;0.89;0.26;-4.23;145.89;-25.16;
229426;23.46;26.98;100723.47;23.46;29.53;0.16;1.01;0.27;22.96;148.31;-2.40;
229538;23.46;26.99;100729.96;22.58;29.53;0.13;0.99;0.30;-8.73;189.45;25.57;
229652;23.46;26.99;100729.84;22.59;29.53;0.10;1.07;0.26;8.93;176.31;-38.03;
229765;23.46;26.95;100720.41;23.38;29.53;0.36;1.36;0.13;-68.72;218.03;54.61;
229878;23.46;27.00;100730.04;22.57;29.53;0.14;0.95;-0.09;-103.47;242.03;9.05;
229993;23.46;27.00;100727.71;22.77;29.53;-0.07;1.02;0.00;-53.59;168.82;54.05;
230108;23.46;27.00;100729.71;22.60;29.53;0.01;0.89;0.07;-25.69;160.32;35.63;
230221;23.46;27.00;100731.21;22.48;29.53;0.01;0.90;0.15;-50.47;121.11;27.10;
230335;23.46;27.00;100729.88;22.59;29.53;0.02;1.14;0.24;-8.61;126.17;42.85;
230448;23.46;27.00;100726.85;22.84;29.53;-0.03;1.11;0.16;108.29;104.89;92.03;
230563;23.46;27.00;100728.53;22.70;29.53;0.18;1.18;0.14;29.01;-64.40;48.87;
230676;28.35;27.01;100729.67;22.54;29.53;0.19;0.83;0.23;-75.37;-112.43;-22.47;
230792;23.46;27.02;100729.77;22.60;29.53;0.17;1.09;0.33;7.02;-89.54;28.11;
230903;23.46;27.00;100725.86;22.92;29.53;0.07;0.74;0.26;-78.76;-144.06;-102.75;
231020;23.46;27.02;100731.50;22.45;29.53;0.03;1.10;0.18;41.24;-219.98;-38.24;
231135;23.46;27.01;100726.14;22.90;29.53;0.07;1.15;0.18;-102.49;-275.91;-135.27;
231252;23.46;26.97;100719.41;23.46;29.53;0.27;1.03;0.22;-26.70;-246.24;-119.02;
231370;23.46;27.00;100724.66;23.02;29.53;0.06;0.89;-0.04;135.59;-226.53;9.36;
231485;23.46;27.02;100727.08;22.82;29.53;0.09;1.01;0.06;85.68;-143.92;-11.60;
231600;23.46;27.02;100724.61;23.03;29.53;0.04;0.96;-0.04;95.69;-133.18;-34.56;
231715;15.64;27.02;100725.46;22.96;29.53;0.10;1.10;-0.03;87.91;-88.96;13.42;
231829;23.46;27.03;100726.38;22.88;29.53;0.05;0.95;-0.02;11.77;-143.08;16.26;
231944;23.46;27.02;100723.44;23.13;29.53;0.09;0.88;-0.04;35.22;-56.24;-27.98;
232058;23.46;27.03;100727.89;22.75;29.53;0.07;0.97;-0.04;-37.57;-2.89;-5.10;
232173;23.46;27.02;100725.62;23.03;29.53;0.13;1.09;0.04;-84.18;25.31;12.70;
232286;23.46;27.03;100727.22;22.81;29.53;-0.04;1.02;0.09;6.81;-22.38;-4.49;
232398;23.46;27.02;100724.61;23.03;29.53;-0.02;1.03;0.06;-44.49;-4.99;16.52;
232512;23.46;27.03;100725.54;22.95;29.53;0.02;1.02;0.06;-32.75;-47.51;11.76;
232626;23.46;27.03;100726.55;22.87;29.53;0.09;1.00;0.11;-50.09;-25.74;9.42;
232738;23.46;27.03;100728.00;22.74;29.53;0.10;1.00;0.10;-38.93;-10.23;13.01;
232852;23.46;27.03;100728.15;22.70;29.53;0.05;0.98;0.20;-23.22;-6.29;24.03;
232965;23.46;27.02;100727.75;22.77;29.53;0.03;0.99;0.13;-9.56;-1.04;-0.61;
233077;28.35;26.98;100720.85;23.34;29.53;0.03;0.99;0.13;-4.50;-10.95;2.49;
233189;23.46;27.03;100729.41;22.63;29.53;0.16;1.05;0.08;-20.44;-6.60;5.16;
233300;23.46;27.02;100724.96;23.00;29.53;0.10;0.90;0.15;4.32;4.58;-8.09;
233411;23.46;27.03;100727.05;22.82;29.53;0.01;0.94;0.11;42.64;6.14;23.19;
233523;23.46;27.03;100728.07;22.74;29.53;0.10;1.09;0.01;-24.85;4.03;25.15;
233634;23.46;27.03;100728.07;22.74;29.53;0.04;1.00;0.12;3.27;-30.47;-18.82;
233748;23.46;27.03;100727.05;22.82;29.53;0.02;0.95;0.11;14.26;-30.81;-16.67;
233862;23.46;27.03;100727.48;22.79;29.53;0.09;1.00;0.02;-20.08;14.06;-7.16;
233974;23.46;27.03;100727.99;22.75;29.53;0.12;1.06;0.06;-42.75;33.40;5.98;
234086;23.46;27.00;100718.10;23.57;29.53;0.06;0.98;0.13;-18.52;24.23;3.18;
234198;23.46;27.04;100724.23;23.06;29.53;0.05;0.97;0.10;-7.71;1.42;7.57;
234309;23.46;27.04;100726.86;22.84;29.53;0.05;1.00;0.12;4.82;-18.98;30.99;
234421;23.46;27.03;100727.64;22.77;29.53;0.09;1.02;0.12;34.50;-22.21;20.03;
234533;23.46;27.04;100722.77;23.18;29.53;0.08;1.02;0.05;21.13;2.02;-11.02;
234645;23.46;27.04;100723.39;23.13;29.53;0.11;1.01;0.00;-8.93;-15.34;3.28;
234757;28.35;27.04;100724.35;23.05;29.53;0.12;1.01;0.03;-10.27;-21.68;12.17;
234870;23.46;27.04;100725.02;22.99;29.53;0.13;1.01;0.07;-8.34;-7.62;-1.98;
234982;23.46;27.05;100729.19;22.64;29.53;0.12;1.00;0.05;8.56;-16.06;-0.70;
235094;23.46;27.02;100721.59;23.28;29.53;0.09;1.00;0.04;-14.75;-1.04;10.02;
235207;23.46;27.05;100730.03;22.58;29.53;0.11;1.01;0.03;-10.49;-3.59;9.65;
235319;23.46;27.05;100728.02;22.74;29.53;0.11;1.00;0.05;-24.14;3.15;5.65;
235429;23.46;27.05;100725.66;22.94;29.53;0.12;1.00;0.06;-6.40;-2.03;-0.58;
235542;23.46;27.05;100729.97;22.58;29.53;0.11;0.99;0.05;-9.28;0.23;3.16;
235653;23.46;27.05;100726.44;22.87;29.53;0.11;0.99;0.06;-13.04;4.44;9.15;
235764;23.46;27.05;100727.79;22.76;29.53;0.13;1.02;0.08;-18.63;9.25;6.84;
235876;23.46;27.05;100722.75;23.19;29.53;0.11;0.99;0.06;1.18;0.53;-4.95;
235987;23.46;27.06;100725.58;22.95;29.53;0.12;0.99;0.09;-7.31;5.54;5.83;
236099;23.46;27.06;100727.03;22.83;29.53;0.11;1.00;0.09;1.30;-1.48;4.70;
236210;23.46;27.05;100725.77;22.93;29.53;0.11;1.04;0.03;-3.71;-10.85;10.43;
236323;23.46;27.06;100725.25;22.97;29.53;0.15;1.00;0.08;-15.13;-4.69;-3.21;
236436;23.46;27.05;100721.74;23.27;29.53;0.13;0.99;0.06;-1.33;-3.73;-7.01;
236548;23.46;27.06;100725.02;22.99;29.53;0.13;0.99;0.06;-5.94;-2.75;12.75;
236659;23.46;27.06;100725.69;22.94;29.53;0.11;1.01;0.07;-5.25;-1.60;2.55;
236771;23.46;27.07;100729.49;22.62;29.53;0.10;1.00;0.05;-2.27;-4.29;0.79;
236881;23.46;27.07;100727.02;22.83;29.53;0.09;1.00;0.04;-9.47;-18.34;6.92;
236993;23.46;27.06;100729.06;23.05;29.53;0.09;1.02;0.04;-4.02;-33.42;9.37;
237106;23.46;27.06;100725.02;22.99;29.53;0.10;1.00;0.06;-5.15;-45.04;-0.58;
237218;23.46;27.05;100721.40;23.30;29.53;0.12;1.00;0.06;-15.56;-48.81;8.72;
237331;23.46;27.07;100725.61;22.95;29.53;0.16;1.00;0.07;-16.17;-39.53;0.27;
237444;23.46;27.08;100726.71;22.85;29.53;0.11;0.95;0.06;6.53;-32.32;-7.88;
237555;23.46;27.07;100721.41;23.30;29.53;0.01;0.98;0.09;36.12;-40.53;2.20;
237667;23.46;27.08;100727.22;22.81;29.53;-0.09;0.96;-0.32;234.72;-304.64;-55.56;
237785;23.46;27.09;100726.49;22.87;29.53;0.21;1.02;-0.36;-93.21;2.11;-8.37;
237897;28.35;27.03;100717.57;23.62;29.53;0.16;0.72;-0.38;-26.73;-59.94;-169.21;
238015;23.46;27.08;100728.57;22.70;29.53;-0.05;1.01;-0.02;10.18;-38.43;-56.90;
238131;23.46;27.08;100726.10;22.90;29.53;-0.09;0.79;-0.05;-26.96;62.49;95.77;
238245;23.46;27.06;100722.72;22.85;29.53;0.06;1.00;-0.14;-72.53;81.82;66.67;
238359;23.46;27.08;100727.39;22.80;29.53;0.03;1.03;-0.11;-18.38;59.57;34.06;
238473;23.46;27.08;100723.69;23.11;29.53;0.10;1.07;-0.10;-3.76;26.66;24.67;
238585;23.46;27.09;100729.66;22.61;29.53;0.04;1.06;-0.05;-34.43;16.96;-20.73;
238700;23.46;27.09;100726.97;22.83;29.53;0.07;1.07;-0.12;-12.64;-28.29;-33.02;
238817;23.46;27.09;100728.14;22.73;29.53;0.10;1.00;-0.09;-36.78;-31.92;-15.92;
238932;23.46;27.10;100729.10;22.65;29.53;0.09;0.95;0.00;-21.65;-23.89;-2.09;
239046;23.46;27.10;100728.24;22.73;29.53;0.07;0.97;-0.10;-16.90;-3.48;27.13;
239160;23.46;27.10;100726.91;22.84;29.53;0.01;0.92;-0.10;-21.66;-40.96;27.69;
239275;23.46;27.09;100731.85;22.42;29.53;-0.00;0.98;-0.12;12.21;-79.74;24.89;
239389;23.46;27.10;100728.07;22.74;29.53;0.11;1.03;-0.14;-16.40;-113.92;-4.18;
239505;23.46;27.10;100728.76;22.68;29.53;0.05;0.87;-0.16;43.88;-168.72;-0.24;
239621;23.46;27.11;100728.35;22.72;29.53;0.03;0.93;-0.15;-0.67;-142.69;75.50;
239735;23.46;27.06;100721.16;23.32;29.53;0.12;1.07;-0.17;-123.65;-77.77;33.27;
239851;23.46;27.10;100726.07;22.91;29.53;0.12;1.02;-0.12;-10.24;-92.00;35.36;
239966;23.46;27.09;100725.12;22.99;29.53;0.14;0.98;-0.01;-39.71;-7.44;-8.69;
240079;23.46;27.09;100723.60;23.11;29.53;0.12;1.06;0.02;67.13;45.27;-23.40;
240192;23.46;27.09;100721.59;23.28;29.53;0.06;0.89;-0.12;118.63;-27.94;-65.40;
240308;23.46;27.10;100727.05;22.82;29.53;0.22;0.97;0.12;-7.53;-59.21;41.94;
240420;23.46;27.10;100725.54;22.99;29.53;0.10;1.07;-0.28;-73.65;-28.67;91.62;
240536;23.46;27.06;100718.97;23.50;29.53;0.01;1.04;-0.44;-82.55;-40.08;18.06;
240651;23.46;27.11;100728.35;22.72;29.53;0.14;0.97;-0.13;-10.29;-78.31;-14.24;
240766;23.46;27.11;100726.64;22.86;29.53;0.20;1.05;-0.18;27.33;-39.37;-56.31;
240881;23.46;27.10;100724.89;23.01;29.53;0.08;0.90;-0.06;73.05;-67.59;-24.27;
240996;23.46;27.12;100725.75;22.93;29.53;0.09;0.93;-0.13;-59.60;-93.11;42.67;
241111;23.46;27.11;100726.47;22.87;29.53;0.07;0.98;-0.23;-52.58;-65.08;66.53;
241225;23.46;27.12;100727.76;22.77;29.53;0.01;0.95;-0.07;-21.04;-62.23;26.82;
241341;23.46;27.11;100727.14;22.82;29.53;0.06;1.01;-0.05;-26.23;-36.38;-20.11;
241457;23.46;27.12;100725.07;22.99;29.53;0.08;1.15;-0.09;-38.75;33.76;-4.89;
241570;23.46;27.12;100725.58;22.95;29.53;0.10;0.98;-0.15;30.09;-35.66;-22.18;
241685;23.46;27.11;100724.28;23.06;29.53;0.09;0.92;-0.05;-137.27;8.47;-29.76;
241800;23.46;27.12;100726.89;22.84;29.53;0.03;0.87;-0.00;18.27;37.39;33.80;
241912;23.46;27.12;100728.43;22.71;29.53;0.03;0.95;-0.18;-80.47;50.46;107.10;
242027;23.46;27.12;100728.91;22.86;29.53;0.08;1.07;0.01;66.08;34.34;-37.19;
242141;23.46;27.12;100727.24;22.81;29.53;0.08;1.18;-0.02;-26.87;123.57;-38.60;
242256;23.46;27.13;100726.44;22.87;29.53;0.31;1.25;0.00;-24.24;159.82;-149.63;
242372;23.46;27.07;100718.38;23.55;29.53;0.13;0.85;0.06;108.14;161.22;-117.21;
242488;23.46;27.13;100728.97;22.67;29.53;0.14;0.89;0.18;-55.28;70.05;71.42;
242600;23.46;27.14;100730.07;22.57;29.53;-0.07;0.79;-0.12;88.61;89.28;98.70;
242714;23.46;27.13;100730.32;22.55;29.53;-0.11;1.00;-0.11;-49.60;29.73;45.36;
242829;23.46;27.13;100729.70;22.60;29.53;-0.06;1.00;-0.05;16.03;-81.25;12.47;
242945;23.46;27.13;100728.35;22.72;29.53;-0.05;1.01;-0.07;-45.10;-141.51;-49.44;
243062;23.46;27.14;100729.57;22.67;29.53;-0.06;1.25;-0.04;-87.92;-151.69;40.24;
243179;21.51;27.10;100723.69;23.11;29.53;-0.02;0.71;-0.17;54.14;-220.02;-87.86;
243296;23.46;27.14;100727.94;22.75;29.53;0.05;1.18;-0.01;-243.31;-166.60;103.65;
243414;23.46;27.14;100727.21;22.81;29.53;0.10;1.01;0.04;80.61;-103.80;-54.41;
243528;23.46;27.14;100729.89;22.59;29.53;0.06;1.01;0.05;68.00;-34.70;-17.85;
