;23.46;26.69;100732.49;22.37;29.53;-0.30;1.04;-0.06;-42.21;5.62;18.00;
250657;23.46;26.69;100733.83;22.26;29.53;-0.11;0.94;0.04;-53.13;35.71;30.98;
250771;23.46;26.70;100734.94;22.16;29.53;-0.14;0.99;-0.00;-19.42;-22.05;26.20;
250888;23.46;26.69;100733.67;22.27;30.53;0.22;0.99;-0.10;0.02;1.18;28.44;
250998;23.46;26.66;100730.91;22.50;29.53;0.15;1.02;-0.06;-30.55;25.15;-3.40;
251113;23.46;26.69;100733.67;22.27;29.53;0.03;1.04;0.01;-46.50;40.98;2.06;
251225;23.46;26.70;100734.77;22.18;29.53;0.04;0.90;0.10;-31.85;8.08;43.85;
251336;23.46;26.70;100735.25;22.14;30.53;0.09;0.96;0.09;-40.14;15.80;-17.91;
251450;23.46;26.70;100736.11;22.07;30.53;-0.05;1.01;0.02;-13.31;13.73;-3.53;
251564;23.46;26.70;100736.75;22.01;29.53;-0.07;1.05;0.16;-17.24;-9.53;8.55;
251676;23.46;26.69;100733.83;22.26;30.53;-0.02;0.95;0.24;5.08;-50.06;-4.41;
251789;23.46;26.69;100735.69;22.10;29.53;-0.01;0.90;0.02;11.30;-2.11;5.39;
251900;23.46;26.69;100736.50;22.03;30.53;0.03;1.08;0.06;9.98;16.78;13.85;
252012;23.46;26.68;100734.42;22.21;29.53;0.14;1.14;0.04;-50.76;72.84;-11.13;
252126;23.46;26.71;100738.36;21.88;30.53;-0.06;0.90;0.05;-17.65;99.11;-29.34;
252240;23.46;26.71;100737.71;21.93;30.53;-0.06;0.86;0.10;3.28;111.97;16.24;
252354;23.46;26.71;100736.53;22.03;30.53;-0.00;0.95;0.03;-2.23;96.79;23.53;
252467;23.46;26.70;100734.58;22.20;30.53;0.09;1.00;0.02;-9.19;80.99;13.13;
252578;23.46;26.71;100735.86;22.09;30.53;0.04;1.06;0.03;16.50;65.69;28.12;
252690;23.46;26.71;100739.57;21.78;29.53;0.07;1.04;0.02;10.81;13.02;-0.35;
252802;23.46;26.71;100738.05;21.90;30.53;0.04;1.11;0.02;-8.81;20.60;2.40;
252913;23.46;26.72;100739.65;21.77;30.53;0.03;0.99;0.08;-21.62;22.43;-21.07;
253251;23.46;26.70;100730.90;22.50;29.53;-0.07;0.95;0.10;-13.25;34.49;-10.14;
253366;23.46;26.70;100736.25;22.06;29.53;-0.03;0.98;0.10;10.69;6.82;0.35;
253477;23.46;26.68;100731.90;22.42;30.53;-0.02;1.01;0.10;4.90;-8.90;-0.84;
253589;23.46;26.70;100732.75;22.35;30.53;-0.03;0.99;0.12;-14.11;1.56;-12.92;
253703;23.46;26.70;100734.02;22.24;30.53;-0.10;0.97;0.13;14.11;5.15;-0.35;
253814;23.46;26.71;100735.19;22.14;29.53;-0.02;1.09;0.05;20.03;25.04;41.85;
253927;23.46;26.70;100733.57;22.28;30.53;-0.00;1.04;0.05;-41.01;36.14;2.99;
254040;28.35;26.71;100735.86;22.09;30.53;-0.04;0.95;0.13;-19.73;56.47;-12.00;
254154;23.46;26.71;100735.53;22.12;29.53;0.05;0.97;0.09;20.99;-22.92;-15.53;
254269;23.46;26.70;100734.24;22.22;30.53;0.05;1.07;0.04;7.08;45.80;1.10;
254380;28.35;26.71;100737.80;21.93;30.53;-0.00;1.07;0.01;-11.37;5.25;-34.44;
254493;23.46;26.72;100736.29;22.05;30.53;-0.08;0.92;0.08;-22.87;-5.44;-24.00;
254609;23.46;26.71;100735.03;22.16;29.53;0.13;0.99;-0.05;-1.36;-27.44;100.87;
254724;23.46;26.71;100735.34;22.13;29.53;0.05;1.12;0.11;-21.40;-25.48;-24.38;
254838;23.46;26.71;100737.21;21.98;30.53;-0.15;0.95;0.28;-11.69;-24.38;16.35;
254953;23.46;26.70;100734.91;22.17;30.53;0.02;0.98;0.13;-15.73;18.06;-31.33;
255067;23.46;26.71;100737.35;21.96;29.53;-0.09;0.97;0.05;4.72;12.02;2.14;
255178;23.46;26.72;100735.96;22.08;30.53;0.00;1.02;0.06;8.60;-19.47;4.20;
255290;23.46;26.69;100731.49;22.45;30.53;0.00;0.98;0.08;11.02;-14.75;2.00;
255401;23.46;26.72;100737.47;21.95;30.53;-0.02;1.04;-0.01;5.66;-18.81;-1.51;
255515;23.46;26.72;100737.80;21.93;30.53;-0.04;1.01;-0.04;-9.02;-43.11;9.68;
255629;23.46;26.72;100738.31;21.88;29.53;-0.02;0.98;0.13;-25.95;-56.56;23.77;
255744;23.46;26.72;100737.47;21.95;30.53;0.18;1.03;0.13;-22.67;-42.47;0.70;
255856;23.46;26.72;100737.47;21.95;30.53;0.03;0.94;0.15;-2.37;-34.41;-11.11;
