7;23.46;29.85;72054.85;2759.17;29.53;0.07;0.98;0.13;-18.18;-48.56;34.24;
118;23.46;29.02;100696.07;25.42;29.53;-0.07;0.93;0.13;-1.37;14.67;1.63;
230;23.46;29.18;100698.93;25.18;29.53;0.03;1.01;0.10;-5.42;-3.13;7.92;
342;23.46;29.20;100686.94;26.18;29.53;0.02;0.99;0.13;-9.68;2.20;-0.92;
452;15.64;29.34;100701.82;24.94;29.53;-0.18;1.00;0.26;-6.31;-30.09;0.78;
564;23.46;29.37;100698.54;25.21;29.53;0.05;1.00;0.10;-9.86;-0.87;1.68;
675;29.81;29.40;100697.42;25.31;29.53;-0.14;0.99;0.24;-13.10;-24.55;2.75;
786;23.95;29.43;100699.21;25.16;30.53;0.09;1.01;0.10;-11.27;-9.85;2.95;
898;23.46;29.44;100696.02;25.42;29.53;0.00;0.99;0.15;-7.07;-7.59;3.24;
1009;23.95;29.38;100685.12;26.34;29.53;0.11;0.99;0.14;-9.76;-12.82;2.52;
1121;23.46;29.46;100696.35;25.39;30.53;0.09;1.00;0.08;-3.66;1.02;-0.85;
1231;23.95;29.47;100699.29;25.15;30.53;-0.29;1.10;0.25;-13.76;-47.18;9.86;
1343;23.95;29.46;100691.82;25.78;30.53;0.06;1.00;-0.01;-8.56;22.99;9.40;
1455;30.79;29.49;100698.13;25.25;30.53;0.17;0.88;-0.43;-171.50;346.90;111.19;
1569;23.46;29.49;100699.61;25.12;30.53;-0.15;0.96;0.11;-8.53;-18.35;4.66;
1681;0.00;29.50;100702.19;24.91;30.53;0.14;1.10;0.06;-6.34;-4.35;2.26;
1792;23.46;29.51;100701.49;24.96;30.53;-0.04;0.94;0.18;-9.02;-7.25;-2.06;
1903;23.95;29.52;100700.05;25.09;30.53;-0.11;1.04;0.34;-8.90;2.82;4.20;
2015;30.30;29.47;100695.92;25.43;30.53;0.12;0.99;0.02;-6.82;11.57;1.94;
2126;23.46;29.52;100699.82;25.10;30.53;0.03;1.01;0.10;-6.90;-2.64;1.79;
2237;23.46;29.53;100702.49;24.88;30.53;0.02;1.04;0.10;-1.24;-8.31;-8.53;
2349;23.46;29.53;100700.97;25.01;30.53;0.05;1.01;0.11;-8.49;-2.26;5.08;
2460;23.46;29.54;100703.69;24.78;30.53;0.01;1.01;0.11;-4.99;-9.15;0.05;
2572;23.95;29.54;100703.52;24.80;30.53;0.07;0.88;0.06;-1.95;18.56;-1.86;
2682;23.95;29.53;100700.24;25.17;30.53;-0.00;1.00;0.19;-15.16;44.32;3.04;
2794;29.81;29.53;100697.53;25.29;30.53;0.05;0.99;0.10;-12.79;40.61;6.05;
2906;23.46;29.55;100699.74;25.11;30.53;-0.01;0.87;0.11;21.68;0.79;-7.79;
3017;23.46;29.56;100701.00;25.00;30.53;0.19;0.96;-0.12;0.79;26.70;-4.24;
3128;23.95;29.55;100699.88;25.10;30.53;-0.31;2.06;0.29;-27.97;-11.63;24.95;
3240;23.46;29.56;100700.83;25.02;30.53;0.04;1.00;0.12;-6.29;-4.27;0.67;
3352;23.95;29.56;100702.16;24.91;30.53;0.01;1.01;0.13;-7.19;-6.44;1.36;
3464;23.46;29.55;100700.89;25.01;30.53;0.00;0.99;0.12;-6.47;-5.04;1.44;
3575;30.79;29.54;100698.62;25.20;30.53;0.12;0.97;0.02;-5.11;13.65;0.84;
3686;23.46;29.56;100698.95;25.51;30.53;-0.08;1.03;0.21;-8.26;-9.74;2.38;
3798;0.00;29.56;100700.97;25.01;30.53;0.04;0.99;0.10;-4.78;-3.36;0.76;
3909;23.46;29.56;100700.30;25.06;30.53;0.02;0.98;0.16;-7.07;1.94;2.23;
4020;467.75;29.55;100697.35;25.31;30.53;-0.12;1.03;0.20;-12.00;-18.12;3.79;
4132;500.01;29.57;100704.25;24.73;30.53;-0.00;0.95;0.21;1.36;78.49;3.15;
4244;23.46;29.57;100699.90;25.10;30.53;-0.02;1.01;0.12;-6.72;-8.78;1.86;
4356;23.95;29.57;100698.55;25.21;30.53;0.04;1.02;0.08;10.23;0.47;-4.32;
4467;23.46;29.57;100700.55;25.04;30.53;0.05;1.02;0.08;-27.02;-3.82;6.32;
4578;23.46;29.52;100694.08;25.48;30.53;0.11;1.08;0.11;-28.02;-12.27;11.24;
4689;23.46;29.57;100702.07;24.92;30.53;0.13;0.96;0.17;-11.24;34.79;10.05;
4801;23.46;29.57;100698.69;25.20;30.53;-0.08;1.07;0.04;30.53;3.77;-13.13;
4913;468.73;29.57;100698.85;25.19;30.53;-0.01;1.03;0.17;-33.37;-20.43;12.23;
5026;464.82;29.59;100700.33;25.06;30.53;0.04;0.99;0.12;-43.60;-3.48;16.90;
5138;459.93;29.59;100700.50;25.05;30.53;0.16;0.98;0.15;-8.70;-3.44;10.35;
5250;23.46;29.57;100697.85;25.27;30.53;0.02;1.01;-0.01;15.57;-1.01;-7.98;
5361;23.46;29.58;100699.61;25.12;30.53;0.14;0.95;0.16;12.53;5.33;-12.27;
5472;23.46;29.59;100699.15;25.18;30.53;-0.04;0.98;0.29;1.97;-21.59;1.85;
5583;23.46;29.60;100700.58;25.04;30.53;-0.05;1.00;0.10;-6.55;2.52;-0.34;
5695;0.00;29.59;100700.05;25.09;30.53;0.02;0.98;0.14;-16.08;-3.69;5.56;
5807;0.00;29.60;100700.30;25.06;30.53;-0.01;1.01;0.11;-11.30;-5.30;-2.26;
5917;0.00;29.60;100699.96;25.09;30.53;0.07;1.00;0.15;-9.07;1.77;6.53;
6029;0.00;29.60;100701.42;24.97;30.53;0.12;1.03;-0.03;-38.29;4.61;9.92;
6140;466.29;29.60;100698.28;25.23;30.53;0.08;0.94;0.13;-7.04;-13.57;2.11;
